713001500;;INA;1;6.02;EUR
713001800;;INA;1;2.52;EUR
713002000;;INA;1;1.98;EUR
713007000;;INA;1;24.81;EUR
713007500;;INA;1;5.19;EUR
713 0076 00;;INA;1;7.8;EUR
713007900;;INA;1;5.4;EUR
118000510;;LUK;1;52.37;EUR
118010510;;LUK;1;16.75;EUR
118016610;;LUK;1;43.49;EUR
119002410;;LUK;1;29.6;EUR
119007610;;LUK;1;14.75;EUR
120013410;;LUK;1;41.78;EUR
120024510;;LUK;1;52.62;EUR
120034210;;LUK;1;47.74;EUR
121000212;;LUK;1;74.34;EUR
121001210;;LUK;1;58.64;EUR
121001310;;LUK;1;56.83;EUR
122001010;;LUK;1;74.7;EUR
122004511;;LUK;1;35.71;EUR
122005510;;LUK;1;60.43;EUR
122006310;;LUK;1;77.24;EUR
122011510;;LUK;1;27.37;EUR
122011710;;LUK;1;78.49;EUR
123001410;;LUK;1;58.88;EUR
123005811;;LUK;1;75.54;EUR
123007112;;LUK;1;52.29;EUR
123009510;;LUK;1;34.25;EUR
123011310;;LUK;1;76.84;EUR
123011810;;LUK;1;132.84;EUR
123016310;;LUK;1;65.91;EUR
123023010;;LUK;1;57;EUR
123025410;;LUK;1;76.09;EUR
123035310;;LUK;1;69.13;EUR
123037820;;LUK;1;84.14;EUR
123040110;;LUK;1;98;EUR
124003011;;LUK;1;28.44;EUR
124003510;;LUK;1;84.24;EUR
124010420;;LUK;1;94.08;EUR
124011910;;LUK;1;75.09;EUR
124019420;;LUK;1;85.71;EUR
124019810;;LUK;1;84.25;EUR
124020510;;LUK;1;56.99;EUR
124031210;;LUK;1;93.18;EUR
125008910;;LUK;1;45.49;EUR
131020810;;LUK;1;108.55;EUR
136020710;;LUK;1;142.72;EUR
317001717;;LUK;1;17.55;EUR
319000416;;LUK;1;18.31;EUR
319002816;;LUK;1;51.96;EUR
319003116;;LUK;1;21.69;EUR
319006510;;LUK;1;27.06;EUR
319006610;;LUK;1;40.52;EUR
319007911;;LUK;1;33.46;EUR
319009110;;LUK;1;57.3;EUR
319011310;;LUK;1;21.92;EUR
320002816;;LUK;1;24.7;EUR
320016110;;LUK;1;39.84;EUR
320020111;;LUK;1;41.36;EUR
320020910;;LUK;1;50.89;EUR
320021610;;LUK;1;30.43;EUR
320024110;;LUK;1;29.97;EUR
320028610;;LUK;1;41.83;EUR
320046710;;LUK;1;65.28;EUR
321001910;;LUK;1;46.63;EUR
321003311;;LUK;1;32.38;EUR
321004810;;LUK;1;43.36;EUR
321008610;;LUK;1;95.19;EUR
321011310;;LUK;1;54.23;EUR
322005217;;LUK;1;50.88;EUR
322006316;;LUK;1;67.67;EUR
322007016;;LUK;1;37.47;EUR
322008211;;LUK;1;61.45;EUR
322008916;;LUK;1;78.67;EUR
322010816;;LUK;1;54.22;EUR
322011410;;LUK;1;36.36;EUR
322014711;;LUK;1;39.22;EUR
322016010;;LUK;1;76.58;EUR
322016110;;LUK;1;66.79;EUR
322016510;;LUK;1;63.3;EUR
322019910;;LUK;1;45.75;EUR
322020810;;LUK;1;89.46;EUR
322021310;;LUK;1;87.27;EUR
322023210;;LUK;1;48.38;EUR
322025910;;LUK;1;38.65;EUR
322026710;;LUK;1;59.38;EUR
322028110;;LUK;1;36.52;EUR
322028510;;LUK;1;73.72;EUR
322028810;;LUK;1;34.77;EUR
322051010;;LUK;1;81.03;EUR
323000416;;LUK;1;77.27;EUR
323014016;;LUK;1;63.71;EUR
323016311;;LUK;1;66.13;EUR
323017716;;LUK;1;49.63;EUR
323018217;;LUK;1;45.04;EUR
323019712;;LUK;1;47.16;EUR
323020010;;LUK;1;64.62;EUR
323022610;;LUK;1;114.2;EUR
323023510;;LUK;1;38.69;EUR
323024910;;LUK;1;44.62;EUR
323025910;;LUK;1;68.32;EUR
323027810;;LUK;1;40.3;EUR
323028010;;LUK;1;92.06;EUR
323029010;;LUK;1;41.37;EUR
323029110;;LUK;1;108.44;EUR
323030310;;LUK;1;34.83;EUR
323033910;;LUK;1;83.77;EUR
323037410;;LUK;1;69.15;EUR
323041010;;LUK;1;34.82;EUR
323041111;;LUK;1;39.26;EUR
323041710;;LUK;1;75.69;EUR
323042710;;LUK;1;49.51;EUR
323049610;;LUK;1;83.72;EUR
323051510;;LUK;1;55.63;EUR
323058610;;LUK;1;89.76;EUR
323064510;;LUK;1;50.85;EUR
323072710;;LUK;1;46.51;EUR
324007810;;LUK;1;39.3;EUR
324008310;;LUK;1;74.82;EUR
324009210;;LUK;1;138.89;EUR
324011710;;LUK;1;39.02;EUR
324011810;;LUK;1;81.57;EUR
324014010;;LUK;1;111.68;EUR
324016010;;LUK;1;89.27;EUR
324016710;;LUK;1;132.03;EUR
324018410;;LUK;1;66.78;EUR
324019610;;LUK;1;92.14;EUR
324020611;;LUK;1;65.02;EUR
324022010;;LUK;1;111.21;EUR
324027410;;LUK;1;102.66;EUR
324028310;;LUK;1;32.58;EUR
324030210;;LUK;1;100;EUR
325017310;;LUK;1;103.68;EUR
325017510;;LUK;1;22.67;EUR
327002030;;LUK;1;100.56;EUR
328016810;;LUK;1;80.83;EUR
331011410;;LUK;1;122.97;EUR
333003910;;LUK;1;157.83;EUR
336000510;;LUK;1;151.16;EUR
410000210;;LUK;1;5.55;EUR
410000310;;LUK;1;9.87;EUR
410000510;;LUK;1;7.23;EUR
410000710;;LUK;1;4.69;EUR
410000810;;LUK;1;6.84;EUR
410000910;;LUK;1;4.16;EUR
410001510;;LUK;1;19.85;EUR
410004810;;LUK;1;9.41;EUR
410009010;;LUK;1;4.39;EUR
410009100;;LUK;1;17.41;EUR
410010510;;LUK;1;18.22;EUR
410011710;;LUK;1;6.9;EUR
411012010;;LUK;1;12.74;EUR
411013310;;LUK;1;6.73;EUR
411014710;;LUK;1;9.87;EUR
411016010;;LUK;1;9.67;EUR
414000810;;LUK;1;26.66;EUR
414012820;;LUK;1;32.2;EUR
414013010;;LUK;1;21.45;EUR
415002110;;LUK;1;408.28;EUR
415002811;;LUK;1;424.1;EUR
415005910;;LUK;1;230.43;EUR
415006010;;LUK;1;373;EUR
415006110;;LUK;1;250.48;EUR
415006310;;LUK;1;292.79;EUR
415007110;;LUK;1;353.94;EUR
415007510;;LUK;1;223.94;EUR
415007610;;LUK;1;250.99;EUR
415007810;;LUK;1;443.18;EUR
415009210;;LUK;1;236.79;EUR
415009410;;LUK;1;307.14;EUR
415010410;;LUK;1;330.29;EUR
415011710;;LUK;1;204.39;EUR
415011810;;LUK;1;529.08;EUR
415012110;;LUK;1;302.82;EUR
415012210;;LUK;1;272.55;EUR
415013510;;LUK;1;324.82;EUR
415013610;;LUK;1;279.38;EUR
415013810;;LUK;1;219.49;EUR
415013910;;LUK;1;249.89;EUR
415014510;;LUK;1;307.99;EUR
415014610;;LUK;1;415.74;EUR
415016110;;LUK;1;120.7;EUR
415016310;;LUK;1;347.32;EUR
415016810;;LUK;1;180.99;EUR
415017010;;LUK;1;154.78;EUR
415018010;;LUK;1;178.36;EUR
415018110;;LUK;1;189.49;EUR
415018210;;LUK;1;244.1;EUR
415018510;;LUK;1;150.07;EUR
415018710;;LUK;1;336.23;EUR
415018910;;LUK;1;374.04;EUR
415019110;;LUK;1;307.52;EUR
415019910;;LUK;1;281.68;EUR
415020310;;LUK;1;301.16;EUR
415020810;;LUK;1;382.36;EUR
415022110;;LUK;1;293.25;EUR
415022510;;LUK;1;248.92;EUR
415023110;;LUK;1;241.39;EUR
415023210;;LUK;1;277.19;EUR
415023510;;LUK;1;454.7;EUR
415023910;;LUK;1;290.68;EUR
415024110;;LUK;1;200.07;EUR
415024210;;LUK;1;299.75;EUR
415024310;;LUK;1;287.73;EUR
415024410;;LUK;1;212.43;EUR
415025010;;LUK;1;221.64;EUR
415025110;;LUK;1;308.67;EUR
415025610;;LUK;1;214.88;EUR
415026410;;LUK;1;283.92;EUR
415026510;;LUK;1;245.45;EUR
415027110;;LUK;1;301.57;EUR
415027310;;LUK;1;215.59;EUR
415028111;;LUK;1;281.25;EUR
415028510;;LUK;1;472.68;EUR
415029310;;LUK;1;433.27;EUR
415030410;;LUK;1;366.52;EUR
415030510;;LUK;1;331.24;EUR
415030910;;LUK;1;291.37;EUR
415031110;;LUK;1;334.49;EUR
415031810;;LUK;1;220.11;EUR
415032010;;LUK;1;185.48;EUR
415032510;;LUK;1;344.44;EUR
415033010;;LUK;1;311.84;EUR
415033510;;LUK;1;305.03;EUR
415033610;;LUK;1;333.42;EUR
415033710;;LUK;1;385.88;EUR
415033810;;LUK;1;270.94;EUR
415033910;;LUK;1;415.57;EUR
415034210;;LUK;1;374.08;EUR
415034310;;LUK;1;541.37;EUR
415034410;;LUK;1;510.8;EUR
415035210;;LUK;1;515.52;EUR
415035310;;LUK;1;506.13;EUR
415035910;;LUK;1;303.88;EUR
415036210;;LUK;1;323.39;EUR
415036311;;LUK;1;222.41;EUR
415036510;;LUK;1;425.32;EUR
415037210;;LUK;1;206.23;EUR
415037510;;LUK;1;271.03;EUR
415037810;;LUK;1;213.53;EUR
415038810;;LUK;1;193.02;EUR
415038910;;LUK;1;510.39;EUR
415039010;;LUK;1;569;EUR
415039310;;LUK;1;175.36;EUR
415039510;;LUK;1;431.13;EUR
415039610;;LUK;1;212;EUR
415040010;;LUK;1;369.26;EUR
415040110;;LUK;1;245.39;EUR
415040510;;LUK;1;260.82;EUR
415040910;;LUK;1;877.76;EUR
415043110;;LUK;1;214.59;EUR
415043810;;LUK;1;155.65;EUR
415043910;;LUK;1;450.86;EUR
415044210;;LUK;1;287.85;EUR
415045510;;LUK;1;486.7;EUR
415045710;;LUK;1;371.93;EUR
415045910;;LUK;1;165.63;EUR
415046110;;LUK;1;598.88;EUR
415047710;;LUK;1;505.7;EUR
415047810;;LUK;1;223.7;EUR
415048210;;LUK;1;482.19;EUR
415049109;;LUK;1;288.42;EUR
415049310;;LUK;1;304.64;EUR
415049709;;LUK;1;328.88;EUR
415050309;;LUK;1;357.96;EUR
415050609;;LUK;1;350.18;EUR
415050710;;LUK;1;349.27;EUR
415052310;;LUK;1;311.59;EUR
415052410;;LUK;1;375.03;EUR
415052810;;LUK;1;321.78;EUR
415052910;;LUK;1;236.82;EUR
415053109;;LUK;1;423.29;EUR
415054010;;LUK;1;330.78;EUR
415054209;;LUK;1;351.96;EUR
415054910;;LUK;1;327.42;EUR
415055210;;LUK;1;308.86;EUR
415055308;;LUK;1;208.52;EUR
415055710;;LUK;1;352.31;EUR
415056210;;LUK;1;245.97;EUR
415056810;;LUK;1;411.9;EUR
415057410;;LUK;1;351.49;EUR
415057809;;LUK;1;287.4;EUR
415059410;;LUK;1;538.38;EUR
415060208;;LUK;1;344.71;EUR
415061010;;LUK;1;268.98;EUR
415061310;;LUK;1;445.53;EUR
415061509;;LUK;1;391.85;EUR
415061809;;LUK;1;414.48;EUR
415062010;;LUK;1;381.67;EUR
415062308;;LUK;1;259.44;EUR
415062909;;LUK;1;285.46;EUR
415064110;;LUK;1;426.75;EUR
415065410;;LUK;1;222.63;EUR
415065610;;LUK;1;197.62;EUR
415065710;;LUK;1;464.37;EUR
4150663100;;LUK;1;296.63;EUR
4150682090;;LUK;1;102.68;EUR
415068608;;LUK;1;344.69;EUR
417000811;;LUK;1;291.96;EUR
417001610;;LUK;1;288.14;EUR
417001911;;LUK;1;241.95;EUR
417002710;;LUK;1;335.84;EUR
500000110;;LUK;1;11.98;EUR
500007110;;LUK;1;10.23;EUR
500014110;;LUK;1;10.69;EUR
500020010;;LUK;1;23.91;EUR
500020211;;LUK;1;11.62;EUR
500022510;;LUK;1;17.45;EUR
500023510;;LUK;1;8.79;EUR
500024510;;LUK;1;14.53;EUR
500025010;;LUK;1;25.44;EUR
500025410;;LUK;1;7.58;EUR
500027510;;LUK;1;16.14;EUR
500029610;;LUK;1;22.62;EUR
500031110;;LUK;1;10.67;EUR
500032010;;LUK;1;9.33;EUR
500032110;;LUK;1;9.64;EUR
500032310;;LUK;1;25.7;EUR
500032710;;LUK;1;5.66;EUR
500033010;;LUK;1;12.17;EUR
500037560;;LUK;1;25.03;EUR
500040110;;LUK;1;33.57;EUR
500040530;;LUK;1;30.92;EUR
500041010;;LUK;1;9.99;EUR
500041610;;LUK;1;31.59;EUR
500041910;;LUK;1;24.71;EUR
500042220;;LUK;1;52.53;EUR
500043710;;LUK;1;27.24;EUR
500044010;;LUK;1;10.25;EUR
500046230;;LUK;1;31.87;EUR
500046530;;LUK;1;30.69;EUR
500048660;;LUK;1;24.27;EUR
500049060;;LUK;1;22.19;EUR
500049930;;LUK;1;19.77;EUR
500051510;;LUK;1;28.87;EUR
500052110;;LUK;1;21.02;EUR
500064810;;LUK;1;23.65;EUR
500067111;;LUK;1;9.09;EUR
500068060;;LUK;1;43.58;EUR
500071560;;LUK;1;18.66;EUR
500072810;;LUK;1;19.41;EUR
500073230;;LUK;1;44.65;EUR
500074210;;LUK;1;8.6;EUR
500074410;;LUK;1;18.74;EUR
500075810;;LUK;1;10.58;EUR
500076010;;LUK;1;36.74;EUR
500077710;;LUK;1;8.29;EUR
500079520;;LUK;1;27.97;EUR
500092411;;LUK;1;9.57;EUR
500103910;;LUK;1;14.85;EUR
500104810;;LUK;1;20.33;EUR
500105010;;LUK;1;10.87;EUR
500106510;;LUK;1;14.15;EUR
500107020;;LUK;1;17.62;EUR
500118510;;LUK;1;24.62;EUR
500119910;;LUK;1;41.1;EUR
510000210;;LUK;1;81.87;EUR
510000510;;LUK;1;101.3;EUR
510001610;;LUK;1;58.28;EUR
510002310;;LUK;1;40.92;EUR
510002511;;LUK;1;33.18;EUR
510003310;;LUK;1;95.03;EUR
510003410;;LUK;1;278.49;EUR
510003510;;LUK;1;86.27;EUR
510003610;;LUK;1;113.04;EUR
510003810;;LUK;1;71.97;EUR
510005810;;LUK;1;47.53;EUR
510006210;;LUK;1;45.63;EUR
510007310;;LUK;1;89.85;EUR
510009010;;LUK;1;29.7;EUR
510009110;;LUK;1;99.84;EUR
510009210;;LUK;1;42.17;EUR
510009710;;LUK;1;29.23;EUR
510012210;;LUK;1;120;EUR
510015010;;LUK;1;82.92;EUR
510015410;;LUK;1;55.22;EUR
510016010;;LUK;1;57.75;EUR
510017210;;LUK;1;67.92;EUR
510 0175 10;;LUK;1;61.15;EUR
510017710;;LUK;1;26.7;EUR
510020810;;LUK;1;59.3;EUR
510022510;;LUK;1;61.74;EUR
511009510;;LUK;1;24.78;EUR
511030410;;LUK;1;71.79;EUR
512001010;;LUK;1;31.62;EUR
512035910;;LUK;1;14.48;EUR
514000310;;LUK;1;73.53;EUR
541005210;;LUK;1;280.56;EUR
541005410;;LUK;1;175.6;EUR
541005510;;LUK;1;182.36;EUR
541005810;;LUK;1;144.58;EUR
541006310;;LUK;1;194.74;EUR
541007110;;LUK;1;276.56;EUR
541007310;;LUK;1;151.37;EUR
541007710;;LUK;1;135.79;EUR
541008010;;LUK;1;220.4;EUR
541008210;;LUK;1;217.95;EUR
541014610;;LUK;1;681.05;EUR
541014710;;LUK;1;279.83;EUR
541015010;;LUK;1;163.77;EUR
541015110;;LUK;1;240.76;EUR
541015910;;LUK;1;230.35;EUR
541020210;;LUK;1;124.77;EUR
541023110;;LUK;1;129.92;EUR
541024210;;LUK;1;326.79;EUR
541024710;;LUK;1;330.32;EUR
542003510;;LUK;1;126.07;EUR
542004610;;LUK;1;124.97;EUR
542009610;;LUK;1;144.28;EUR
600000200;;LUK;1;335.56;EUR
600000600;;LUK;1;284.61;EUR
600001200;;LUK;1;302.32;EUR
600001700;;LUK;1;341.36;EUR
600002400;;LUK;1;288.96;EUR
600002500;;LUK;1;490.86;EUR
600003200;;LUK;1;433.11;EUR
600003300;;LUK;1;362.45;EUR
600004000;;LUK;1;356.88;EUR
600004400;;LUK;1;276.75;EUR
600005300;;LUK;1;388.89;EUR
600005600;;LUK;1;471;EUR
600007100;;LUK;1;391.86;EUR
600008300;;LUK;1;352.37;EUR
600008700;;LUK;1;414.3;EUR
600014600;;LUK;1;436.47;EUR
600 0148 00;;LUK;1;512.33;EUR
600 0149 00;;LUK;1;385.48;EUR
600 0164 00;;LUK;1;415;EUR
600 0173 00;;LUK;1;395.53;EUR
600 0177 00;;LUK;1;611.86;EUR
600 0183 00;;LUK;1;478.49;EUR
600 0190 00;;LUK;1;450.99;EUR
601000200;;LUK;1;252.9;EUR
601000400;;LUK;1;217.9;EUR
602000200;;LUK;1;267.89;EUR
602000600;;LUK;1;314.02;EUR
602000700;;LUK;1;306.28;EUR
618047806;;LUK;1;43.89;EUR
618074000;;LUK;1;39.83;EUR
618114900;;LUK;1;68.63;EUR
618169300;;LUK;1;52.09;EUR
618308900;;LUK;1;53.72;EUR
618309100;;LUK;1;52.57;EUR
618309200;;LUK;1;54.92;EUR
618309600;;LUK;1;48.94;EUR
619000316;;LUK;1;56.33;EUR
619004206;;LUK;1;57.84;EUR
619004210;;LUK;1;51.56;EUR
619006806;;LUK;1;80.94;EUR
619008806;;LUK;1;43.12;EUR
619025906;;LUK;1;59.16;EUR
619060300;;LUK;1;43.49;EUR
619071100;;LUK;1;63.04;EUR
619071400;;LUK;1;42.76;EUR
619116100;;LUK;1;42.43;EUR
619217600;;LUK;1;69.69;EUR
619219300;;LUK;1;42.79;EUR
619219400;;LUK;1;42.77;EUR
619237000;;LUK;1;75.76;EUR
619303900;;LUK;1;64.2;EUR
619306309;;LUK;1;57.12;EUR
619306333;;LUK;1;99.14;EUR
619308900;;LUK;1;67.07;EUR
620007806;;LUK;1;63.63;EUR
620013316;;LUK;1;103.39;EUR
620019816;;LUK;1;44.25;EUR
620033400;;LUK;1;63.71;EUR
620034200;;LUK;1;57.27;EUR
620060500;;LUK;1;35.98;EUR
620060900;;LUK;1;140.54;EUR
620062400;;LUK;1;58.22;EUR
620089200;;LUK;1;53.48;EUR
620108000;;LUK;1;53.56;EUR
620115000;;LUK;1;57.88;EUR
620116609;;LUK;1;66.73;EUR
620128400;;LUK;1;68.34;EUR
620134700;;LUK;1;60.68;EUR
620140000;;LUK;1;89.6;EUR
620146800;;LUK;1;66.17;EUR
620147300;;LUK;1;72.01;EUR
620159900;;LUK;1;149.55;EUR
620161200;;LUK;1;63.42;EUR
620194300;;LUK;1;70.87;EUR
620209809;;LUK;1;94.69;EUR
620213200;;LUK;1;71.38;EUR
620221500;;LUK;1;71.47;EUR
620300160;;LUK;1;55.01;EUR
620304900;;LUK;1;67.16;EUR
620305009;;LUK;1;100.22;EUR
620305100;;LUK;1;45.96;EUR
620306200;;LUK;1;54.23;EUR
620306600;;LUK;1;100.83;EUR
620306800;;LUK;1;54.13;EUR
620307509;;LUK;1;102.46;EUR
620308100;;LUK;1;71.75;EUR
620308400;;LUK;1;72.64;EUR
620308600;;LUK;1;76.03;EUR
620308700;;LUK;1;85.97;EUR
620309000;;LUK;1;69.45;EUR
620309009;;LUK;1;62.85;EUR
620309600;;LUK;1;65.88;EUR
620311500;;LUK;1;68.14;EUR
620311909;;LUK;1;68.49;EUR
620312800;;LUK;1;120.54;EUR
620313200;;LUK;1;183.12;EUR
620316600;;LUK;1;48.93;EUR
620317033;;LUK;1;154.19;EUR
620323309;;LUK;1;105.33;EUR
620323400;;LUK;1;83.74;EUR
620331533;;LUK;1;100.73;EUR
620332200;;LUK;1;88.62;EUR
621014716;;LUK;1;62.63;EUR
621018806;;LUK;1;82.16;EUR
621028316;;LUK;1;74.31;EUR
621133109;;LUK;1;74.95;EUR
621133209;;LUK;1;69.49;EUR
621221809;;LUK;1;76.91;EUR
621251809;;LUK;1;53.69;EUR
621300809;;LUK;1;110.92;EUR
621301109;;LUK;1;75.15;EUR
621301333;;LUK;1;162.16;EUR
621301409;;LUK;1;74.76;EUR
621302709;;LUK;1;77.53;EUR
621302909;;LUK;1;72.33;EUR
621303009;;LUK;1;98.31;EUR
621304309;;LUK;1;154.87;EUR
621304509;;LUK;1;80.69;EUR
621305209;;LUK;1;177.56;EUR
621310500;;LUK;1;121.5;EUR
622020006;;LUK;1;98.98;EUR
622022506;;LUK;1;93.67;EUR
622027700;;LUK;1;70.43;EUR
622055500;;LUK;1;84.08;EUR
622056900;;LUK;1;43.76;EUR
622061100;;LUK;1;67.93;EUR
622061800;;LUK;1;74.12;EUR
622062300;;LUK;1;69.67;EUR
622064900;;LUK;1;63.66;EUR
622066200;;LUK;1;76.02;EUR
622080500;;LUK;1;151.66;EUR
622116700;;LUK;1;135.58;EUR
622139500;;LUK;1;91.91;EUR
622139600;;LUK;1;39.98;EUR
622153000;;LUK;1;82.63;EUR
622160800;;LUK;1;93.48;EUR
622166500;;LUK;1;160.7;EUR
622166700;;LUK;1;175.28;EUR
622167000;;LUK;1;110.06;EUR
622196300;;LUK;1;123.44;EUR
622197700;;LUK;1;126.78;EUR
622205009;;LUK;1;93.09;EUR
622205800;;LUK;1;94.53;EUR
622209100;;LUK;1;82.9;EUR
622210700;;LUK;1;77.01;EUR
622220509;;LUK;1;84.03;EUR
622220533;;LUK;1;130.47;EUR
622222909;;LUK;1;93.41;EUR
622223500;;LUK;1;93.26;EUR
622227209;;LUK;1;82.41;EUR
622227309;;LUK;1;85.99;EUR
622228100;;LUK;1;77.59;EUR
622240000;;LUK;1;107.22;EUR
622241409;;LUK;1;67.21;EUR
622241433;;LUK;1;113.4;EUR
622303600;;LUK;1;78.2;EUR
622303900;;LUK;1;118.34;EUR
622304200;;LUK;1;87.32;EUR
622304800;;LUK;1;123.82;EUR
622304909;;LUK;1;128.83;EUR
622305500;;LUK;1;73.27;EUR
622306109;;LUK;1;90.39;EUR
622307400;;LUK;1;67.22;EUR
622309509;;LUK;1;89.76;EUR
622309609;;LUK;1;77.38;EUR
622310309;;LUK;1;78.2;EUR
622311533;;LUK;1;189.88;EUR
622312734;;LUK;1;149.78;EUR
622314500;;LUK;1;107.61;EUR
622314609;;LUK;1;133.75;EUR
622315109;;LUK;1;130.61;EUR
622315209;;LUK;1;162.14;EUR
622316200;;LUK;1;59.22;EUR
622318009;;LUK;1;130.5;EUR
622318033;;LUK;1;207.28;EUR
622322609;;LUK;1;76.36;EUR
622322634;;LUK;1;137.3;EUR
622323800;;LUK;1;76.75;EUR
622331200;;LUK;1;79.42;EUR
622332900;;LUK;1;179.12;EUR
622333200;;LUK;1;78.89;EUR
623008406;;LUK;1;84.31;EUR
623013116;;LUK;1;101.33;EUR
623016206;;LUK;1;98.14;EUR
623022306;;LUK;1;111.14;EUR
623026806;;LUK;1;83.62;EUR
623027306;;LUK;1;133.41;EUR
623032700;;LUK;1;99.84;EUR
623050010;;LUK;1;189.89;EUR
623055200;;LUK;1;131.54;EUR
623055900;;LUK;1;99.03;EUR
623060800;;LUK;1;84.95;EUR
623065700;;LUK;1;86.25;EUR
623066300;;LUK;1;118.79;EUR
623067610;;LUK;1;89.84;EUR
623071300;;LUK;1;95.66;EUR
623074900;;LUK;1;65.87;EUR
623077610;;LUK;1;124.47;EUR
623080300;;LUK;1;80.99;EUR
623080600;;LUK;1;102.04;EUR
623108900;;LUK;1;87.51;EUR
623115700;;LUK;1;103.6;EUR
623121100;;LUK;1;135.63;EUR
623155200;;LUK;1;92.17;EUR
623155300;;LUK;1;103.72;EUR
623166800;;LUK;1;163.77;EUR
623177560;;LUK;1;79.06;EUR
623179209;;LUK;1;163.08;EUR
623184400;;LUK;1;89.61;EUR
623184500;;LUK;1;60.19;EUR
623198060;;LUK;1;114.08;EUR
623210209;;LUK;1;125.48;EUR
623215500;;LUK;1;195.34;EUR
623218000;;LUK;1;44.34;EUR
623218800;;LUK;1;99.74;EUR
623219709;;LUK;1;71.85;EUR
623277400;;LUK;1;99.49;EUR
623297609;;LUK;1;81.46;EUR
623301000;;LUK;1;112.78;EUR
623304100;;LUK;1;81.43;EUR
623304300;;LUK;1;74.22;EUR
623304700;;LUK;1;136.61;EUR
623304960;;LUK;1;138.69;EUR
623307200;;LUK;1;109.5;EUR
623307400;;LUK;1;125.09;EUR
623307600;;LUK;1;84.02;EUR
623307909;;LUK;1;137.76;EUR
623307933;;LUK;1;319.17;EUR
623309700;;LUK;1;102.67;EUR
623310200;;LUK;1;99.95;EUR
623311000;;LUK;1;108.08;EUR
623311800;;LUK;1;146.45;EUR
623311809;;LUK;1;116.13;EUR
623312309;;LUK;1;97.33;EUR
623312409;;LUK;1;77.94;EUR
623312509;;LUK;1;130.25;EUR
623313509;;LUK;1;112.6;EUR
623313809;;LUK;1;162.11;EUR
623315909;;LUK;1;108.59;EUR
623316000;;LUK;1;175.74;EUR
623316919;;LUK;1;179.72;EUR
623320900;;LUK;1;137.49;EUR
623321009;;LUK;1;136.69;EUR
623322200;;LUK;1;154.98;EUR
623322700;;LUK;1;177.63;EUR
623323100;;LUK;1;183.3;EUR
623323409;;LUK;1;103.63;EUR
623323500;;LUK;1;117.52;EUR
623328000;;LUK;1;160.03;EUR
623328900;;LUK;1;199.12;EUR
623 3298 09;;LUK;1;189.99;EUR
623330100;;LUK;1;119.75;EUR
623332500;;LUK;1;111.45;EUR
623 3540 00;;LUK;1;94.07;EUR
623 3542 00;;LUK;1;205.42;EUR
623355309;;LUK;1;83.06;EUR
624055000;;LUK;1;107.87;EUR
624067500;;LUK;1;128.23;EUR
624077500;;LUK;1;82.35;EUR
624079200;;LUK;1;148.57;EUR
624083300;;LUK;1;90.55;EUR
624083600;;LUK;1;184.34;EUR
624121000;;LUK;1;141.36;EUR
624124200;;LUK;1;165.99;EUR
624127200;;LUK;1;81.8;EUR
624128600;;LUK;1;103.7;EUR
624129700;;LUK;1;94.19;EUR
624131300;;LUK;1;83.09;EUR
624165200;;LUK;1;115.83;EUR
624184600;;LUK;1;121.44;EUR
624192900;;LUK;1;96.78;EUR
624193000;;LUK;1;93.35;EUR
624193100;;LUK;1;119.68;EUR
624193200;;LUK;1;124.62;EUR
624194200;;LUK;1;173.98;EUR
624204809;;LUK;1;108.11;EUR
624206500;;LUK;1;81.54;EUR
624211900;;LUK;1;97.27;EUR
624212800;;LUK;1;94.07;EUR
624215800;;LUK;1;116.01;EUR
624218700;;LUK;1;118.44;EUR
624224900;;LUK;1;168.07;EUR
624227700;;LUK;1;181.8;EUR
624227900;;LUK;1;129.52;EUR
624228400;;LUK;1;113.95;EUR
624233300;;LUK;1;109.86;EUR
624239100;;LUK;1;107.13;EUR
624241009;;LUK;1;103.83;EUR
624241033;;LUK;1;134.14;EUR
624301100;;LUK;1;125.67;EUR
624301200;;LUK;1;155.23;EUR
624302000;;LUK;1;96.22;EUR
624303409;;LUK;1;113.27;EUR
624303434;;LUK;1;156.24;EUR
624303700;;LUK;1;136.85;EUR
624305009;;LUK;1;98.97;EUR
624307000;;LUK;1;150.58;EUR
624307500;;LUK;1;155.19;EUR
624307709;;LUK;1;145.43;EUR
624307800;;LUK;1;97.58;EUR
624308500;;LUK;1;163.44;EUR
624308709;;LUK;1;93.14;EUR
624308733;;LUK;1;124.25;EUR
624309600;;LUK;1;116.04;EUR
624309700;;LUK;1;71.47;EUR
624310809;;LUK;1;128.75;EUR
624310909;;LUK;1;135.59;EUR
624310933;;LUK;1;234.89;EUR
624311600;;LUK;1;126.95;EUR
624313100;;LUK;1;144.68;EUR
624313609;;LUK;1;107.12;EUR
624314809;;LUK;1;119.27;EUR
624315200;;LUK;1;178.18;EUR
624315609;;LUK;1;150.28;EUR
624315634;;LUK;1;180.05;EUR
624316233;;LUK;1;266.19;EUR
624316309;;LUK;1;108.4;EUR
624316334;;LUK;1;203.78;EUR
624316500;;LUK;1;109.27;EUR
624317009;;LUK;1;127.89;EUR
624317809;;LUK;1;149.42;EUR
624318009;;LUK;1;127.67;EUR
624321400;;LUK;1;144.69;EUR
624322619;;LUK;1;153.2;EUR
624322919;;LUK;1;110.89;EUR
624 3230 00;;LUK;1;207;EUR
624323009;;LUK;1;154.26;EUR
